,Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after,Match,x,y,n_neighbors,high_sub,high_rating
4805,41.61192,-87.85414,Hooters,Y,N,222.0,https://www.yelp.com/biz/hooters-orland-park?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,wiWfZWlzbJ_tsFHGBJvCdg,17084604088.0,"American (Traditional), Sports Bars, Chicken Wings",2.5,Orland Park,"['15300 Lagrange Rd', 'Orland Park, IL 60462']",N,0.0,,60462,Y,1,944,$$,"High Chairs:Yes,Vegetarian Options:Yes,Takes Reservations:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Accepts Cryptocurrency:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Fri, Sat,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Has Pool Table:No,Open to All:Yes",4,0,0,1,IL,Orland Park_IL,49.0,86.0,2.3877551020408165,2.116279069767442,30,-9779878.128880968,5103023.049414616,33,1,0
4806,39.285021,-76.61244,Hooters,Y,N,137.0,https://www.yelp.com/biz/hooters-baltimore?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,VfZso1koQMpEOzCAT10fCg,14102440367.0,"Chicken Wings, Sports Bars, American (Traditional)",2.0,Baltimore,"['301 Light St', 'Baltimore, MD 21202']",N,0.0,,21202,Y,1,67,$$,"Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Touristy,Noise Level:Average,Music:Background,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,0,MD,Baltimore_MD,49.0,35.0,2.0,2.057142857142857,30,-8528457.809230225,4762581.007626637,16,1,0
4808,40.903705,-74.031935,Hooters,Y,N,133.0,https://www.yelp.com/biz/hooters-hackensack?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,iN9_eaMx3eBlhHkoe1hxtQ,12014889229.0,"American (Traditional), Sports Bars, Chicken Wings",2.0,Hackensack,"['41 Rte 4 E', 'Hackensack, NJ 07601']",N,0.0,,7601,Y,1,508,$$,"Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Tue, Sun,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No,Has Pool Table:No",4,0,0,1,NJ,Hackensack_NJ,39.0,34.0,2.102564102564102,1.7058823529411764,30,-8241197.306640727,4998148.532066464,20,1,0
4809,40.8886092157774,-74.2478076454217,Hooters,Y,N,152.0,https://www.yelp.com/biz/hooters-wayne?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,Wqe4-AXnenX_ny5sScVX2g,19738371876.0,"Sports Bars, American (Traditional), Chicken Wings",2.0,Wayne,"['23 Route 23 S', 'Wayne, NJ 07470']",N,0.0,,7470,Y,1,1351,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Thu, Sat,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,NJ,Wayne_NJ,47.0,37.0,1.9787234042553192,1.972972972972973,30,-8265228.139605268,4995925.406195555,18,1,0
4814,32.7845901416532,-96.8085043,Hooters,Y,N,222.0,https://www.yelp.com/biz/hooters-dallas?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,9kc2OfpnV-ur6huzXV7Yeg,12149799464.0,"American (Traditional), Sports Bars, Chicken Wings",2.5,Dallas,"['2201 N Lamar', 'Dallas, TX 75202']",N,0.0,,75202,Y,1,286,$$,"Health Score:87 out of 100,Contactless Delivery:Yes,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Street,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat, Sun,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,TX,Dallas_TX,65.0,59.0,2.3076923076923075,2.1864406779661016,30,-10776673.403134435,3866746.687693654,16,1,0
4815,33.114575344899,-96.8049145772982,Hooters,Y,N,164.0,https://www.yelp.com/biz/hooters-frisco?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,c5r2_s_4-U5O4NHGKTOKNg,19727209464.0,"American (Traditional), Sports Bars, Chicken Wings",2.5,Frisco,"['4224 Preston Rd', 'Frisco, TX 75035']",N,0.0,,75035,Y,1,444,$$,"Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:No,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No,Gender Neutral Restrooms:Yes",3,0,1,1,TX,Frisco_TX,35.0,47.0,2.1142857142857143,1.9787234042553192,30,-10776273.797031181,3910521.8175881137,28,1,0
4817,29.729772662544693,-95.4174131049108,Hooters,Y,N,201.0,https://www.yelp.com/biz/hooters-houston-13?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,d0U7u8FA2cwVLXpoJUabMA,17135279464.0,"Sports Bars, American (Traditional), Chicken Wings",2.0,Houston,"['2519 Southwest Pkwy', 'Houston, TX 77098']",N,0.0,,77098,Y,1,566,$$,"Health Score:95 out of 100,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:No,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Fri,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No,Gender Neutral Restrooms:Yes",3,0,1,1,TX,Houston_TX,38.0,58.0,2.473684210526316,1.4655172413793105,30,-10621817.8396501,3468861.7166782413,30,1,0
4818,30.4828213059342,-97.6756906460154,Hooters,Y,N,170.0,https://www.yelp.com/biz/hooters-round-rock?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,Oz1jZeR0FB4RLOLbUgmLFA,15123419464.0,"Sports Bars, American (Traditional), Chicken Wings",2.0,Round Rock,"['2700 I-h 35', 'Round Rock, TX 78681']",N,0.0,,78681,Y,1,1092,$$,"Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,TX,Round Rock_TX,56.0,36.0,1.8214285714285716,1.8333333333333333,30,-10873208.145595748,3565764.2243403597,21,1,0
4819,29.633865000000004,-95.585426,Hooters,Y,N,136.0,https://www.yelp.com/biz/hooters-stafford?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,SHfRAJ3x0cS-ZI9W01x3MQ,12812429464.0,"Sports Bars, American (Traditional), Chicken Wings",2.0,Stafford,"['12759 Sw Fwy', 'Stafford, TX 77477']",N,0.0,,77477,Y,1,1221,$$,"Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner, Late Night, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Wed, Thu,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Caters:No",4,0,1,1,TX,Stafford_TX,35.0,45.0,2.085714285714286,2.1777777777777776,30,-10640520.949578132,3456572.889333315,12,1,0
4822,47.19461,-122.46372,Hooters,Y,N,195.0,https://www.yelp.com/biz/hooters-tacoma?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,A00SLVrK5p7mcQS7i2G24w,12534769464.0,"American (Traditional), Chicken Wings, Sports Bars",2.5,Tacoma,"['6812 Tacoma Mall Blvd', 'Tacoma, WA 98409']",N,0.0,,98409,Y,1,1251,$$,"Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Tue, Sat,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No,Has Pool Table:No",4,1,0,1,WA,Tacoma_WA,49.0,47.0,2.3877551020408165,2.723404255319149,30,-13632598.951050032,5973897.43076688,15,1,0
4844,33.50387,-117.14811,Claim Jumper,Y,N,364.0,https://www.yelp.com/biz/claim-jumper-temecula?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,yXmvdEmUTt1-UCmjQbiXQg,19516946887.0,"American (Traditional), Steakhouses",2.5,Temecula,"['29540 Rancho California Rd', 'Temecula, CA 92591']",N,0.0,,92591,Y,1,1261,$$,"Health Score:A,Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:Yes",4,1,0,1,CA,Temecula_CA,120.0,74.0,2.95,2.972972972972973,30,-13040867.9525944,3962376.854194472,22,1,0
4854,33.867095,-84.016752,O'Charley's,Y,N,109.0,https://www.yelp.com/biz/o-charleys-restaurant-and-bar-snellville?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,afr5pOSCxRfiHREtM9WS8A,17707363231.0,"American (Traditional), Burgers, Southern",2.5,Snellville,"['2049 Scenic Hwy N', 'Snellville, GA 30078']",N,0.0,,30078,Y,1,1177,$$,"Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:No",3,0,1,0,GA,Snellville_GA,38.0,39.0,2.131578947368421,2.3846153846153846,30,-9352702.050744748,4010970.0622094893,12,1,0
4861,21.2850923197007,-157.837941933541,Buffalo Wild Wings,Y,N,784.0,https://www.yelp.com/biz/buffalo-wild-wings-honolulu-3?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,Y5iSX9Y5O2PlXQXpxpZGbA,18089833933.0,"Chicken Wings, American (Traditional), Sports Bars",2.5,Honolulu,"['1778 Ala Moana Blvd', 'Honolulu, HI 96815']",N,0.0,,96815,Y,1,563,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:Yes,Good For:Lunch, Dinner, Late Night,Parking:Garage, Street, Private Lot, Validated,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Wed, Thu,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,HI,Honolulu_HI,183.0,171.0,2.628415300546448,2.3157894736842106,30,-17570439.323900066,2425905.4479329116,26,1,0
4863,40.7601863645742,-73.9863847272227,Buffalo Wild Wings,Y,N,489.0,https://www.yelp.com/biz/buffalo-wild-wings-new-york?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,JZbCjI4ITWais6-Rkz_AhQ,12122659453.0,"Sports Bars, American (Traditional), Chicken Wings",2.5,New York,"['253 W 47th St', 'New York, NY 10036']",N,0.0,,10036,Y,1,865,$$,"Health Score:A,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat, Sun,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,0,NY,New York_NY,146.0,163.0,2.6095890410958904,2.4846625766871164,30,-8236126.673469664,4977033.29903469,37,1,0
4865,29.717252487442103,-95.4176900573884,Buffalo Wild Wings,Y,N,241.0,https://www.yelp.com/biz/buffalo-wild-wings-houston-12?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,7Ndf4rAhlKHc6yILXbPftw,17135211100.0,"American (Traditional), Sports Bars, Chicken Wings",2.0,Houston,"['2525 Rice Blvd', 'Houston, TX 77005']",N,0.0,,77005,Y,1,566,$$,"Takes Reservations:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Street, Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Sat,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No,Has Pool Table:No",4,1,0,1,TX,Houston_TX,87.0,68.0,1.9770114942528736,2.0,30,-10621848.669858878,3467256.8175609396,31,1,0
4868,33.3836278,-111.9652693,Rainforest Cafe,Y,N,420.0,https://www.yelp.com/biz/rainforest-cafe-tempe?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,SIVi2UQp1UT0lMIoqHP0QA,14807529100.0,American (Traditional),2.5,Tempe,"['5000 S Arizona Mills Cir', 'Tempe, AZ 85282']",N,0.0,,85282,Y,1,1262,$$,"Health Score:74 out of 100,Contactless Delivery:No,Kids Activities Nearby:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Touristy,Noise Level:Very Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",3,0,1,1,AZ,Tempe_AZ,98.0,115.0,2.357142857142857,2.3217391304347825,30,-12463916.765007747,3946335.5463676546,12,1,0
4869,34.07226110000001,-117.5487146,Rainforest Cafe,Y,N,744.0,https://www.yelp.com/biz/rainforest-cafe-ontario?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,tByuec0d0FovT6ksT9WTNg,19099417979.0,"American (Traditional), Seafood, Steakhouses",2.5,Ontario,"['4810 Mills Cir', 'Ontario, CA 91764']",N,0.0,,91764,Y,1,936,$$,"Health Score:A,Kids Menu:Yes,High Chairs:Yes,Contactless Delivery:No,Vegan Options:Yes,Curbside Pickup:Yes,Stroller Parking:Yes,Kids Activities Nearby:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:Yes,Good For:Lunch, Dinner,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual, Touristy, Classy,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",3,0,1,0,CA,Ontario_CA,189.0,223.0,2.343915343915344,2.439461883408072,30,-13085463.052675843,4038509.0583462906,39,1,0
4874,42.04937,-88.03933,Rainforest Cafe,Y,N,321.0,https://www.yelp.com/biz/rainforest-cafe-schaumburg?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,eHxVX1jZhPDGFxoMYCOOxg,18476191900.0,"American (Traditional), Seafood, Steakhouses",2.5,Schaumburg,"['D121 Woodfield Mall', 'Schaumburg, IL 60173']",N,0.0,,60173,Y,1,1143,$$,"High Chairs:Yes,Kids Activities Nearby:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Touristy,Noise Level:Loud,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:Yes",3,1,1,1,IL,Schaumburg_IL,77.0,76.0,2.142857142857143,2.671052631578948,30,-9800493.385380974,5168377.701875055,29,1,0
4877,40.546398836129605,-74.33660048252929,Rainforest Cafe,Y,N,244.0,https://www.yelp.com/biz/rainforest-cafe-edison-5?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,FO4X8o0oMOKuC99p75ikUg,17324520011.0,"American (Traditional), Salad, Soup",2.5,Edison,"['520 Menlo Park Dr', 'Edison, NJ 08837']",N,0.0,,8837,Y,1,353,$$,"Contactless Delivery:No,Curbside Pickup:Yes,Vegetarian Options:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Garage,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Very Loud,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:Free,Has TV:No,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",3,1,1,1,NJ,Edison_NJ,73.0,87.0,2.4383561643835616,2.8735632183908044,30,-8275112.513018175,4945664.075669558,26,1,0
4933,37.962084,-121.740796766865,Mimi's Cafe,Y,N,364.0,https://www.yelp.com/biz/mimis-cafe-antioch-2?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,80rWHBO6Bas4-1uy6PNWCQ,19257543186.0,"Breakfast & Brunch, American (Traditional), French",2.5,Antioch,"['5705 Lonetree Way', 'Antioch, CA 94509']",N,0.0,,94509,Y,1,27,$$,"Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Breakfast, Brunch, Lunch,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",4,1,1,1,CA,Antioch_CA,82.0,95.0,2.963414634146341,2.431578947368421,30,-13552123.504854819,4574070.937501865,12,1,0
4936,37.971996,-122.044401,Mimi's Cafe,Y,N,296.0,https://www.yelp.com/biz/mimis-cafe-concord?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,15GgQ2XX4nKPwuiiwxrdlQ,19259699790.0,"Breakfast & Brunch, American (Traditional), French",2.5,Concord,"['1631 Willow Pass Rd', 'Concord, CA 94520']",N,0.0,,94520,Y,1,251,$$,"Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Breakfast, Lunch,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:No,Has TV:No,Caters:Yes",2,1,0,1,CA,Concord_CA,88.0,34.0,2.522727272727273,2.294117647058824,30,-13585920.573490087,4575470.541861764,18,1,0
4945,33.5645544,-117.7075774,Mimi's Cafe,Y,N,202.0,https://www.yelp.com/biz/mimis-cafe-laguna-niguel?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,9AmIer9g5L8MXBJJt5wDRA,19496430206.0,"Breakfast & Brunch, American (Traditional), French",2.5,Laguna Niguel,"['27430 La Paz Rd', 'Laguna Niguel, CA 92677']",N,0.0,,92677,Y,1,645,$$,"Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Breakfast, Brunch, Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Beer &amp; Wine Only,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:Yes",4,1,0,1,CA,Laguna Niguel_CA,63.0,40.0,2.571428571428572,2.875,30,-13103147.578677837,3970481.1162515166,21,1,0
4958,37.290368817704,-121.99113551452,Mimi's Cafe,Y,N,732.0,https://www.yelp.com/biz/mimis-bistro-bakery-san-jose?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,kdNJDws2_Z79iTQtUSyG_Q,14083780778.0,"American (Traditional), Breakfast & Brunch, French",2.5,San Jose,"['1200 El Paseo De Saratoga', 'San Jose, CA 95129']",N,0.0,,95129,Y,1,1120,$$,"Health Score:83 out of 100,Kids Menu:Yes,Takes Reservations:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",4,1,0,1,CA,San Jose_CA,122.0,133.0,2.4672131147540983,2.5789473684210527,30,-13579991.086769596,4479658.110274902,13,1,0
