,Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after,Match,x,y,n_neighbors,high_sub,high_rating
4389,39.81979000000001,-104.77239,Ruby Tuesday,Y,N,226.0,https://www.yelp.com/biz/ruby-tuesday-denver-2?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,X4zRsWb3jfeHaxVVYwWfkA,13033735800.0,"American (Traditional), Burgers",3.0,Denver,"['6751 Tower Road', 'Denver, CO 80249']",N,0.0,,80249,Y,1,307,$$,"Health Score:70 out of 100,Contactless Delivery:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,1,1,1,CO,Denver_CO,58.0,64.0,2.8793103448275863,2.78125,30,-11663209.103994269,4839789.106698761,2,0,1
4391,33.626125,-84.453292,Ruby Tuesday,Y,N,162.0,https://www.yelp.com/biz/ruby-tuesday-college-park?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,nAXbevo45AUd4jnKekzjwQ,17709941122.0,"American (Traditional), Burgers",3.0,College Park,"['1925 Sullivan Road', 'College Park, GA 30337']",N,0.0,,30337,Y,1,238,$$,"Health Score:B,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No",4,1,1,1,GA,College Park_GA,51.0,46.0,3.0392156862745097,2.652173913043478,30,-9401297.461255645,3978709.551034947,9,0,1
4401,26.5288429260254,-80.1478576660156,Duffy's Sports Grill,Y,N,198.0,https://www.yelp.com/biz/duffys-sports-grill-boynton-beach-4?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,Zxq8jBkivCekAlLKZdSfTQ,15617524949.0,"Sports Bars, American (Traditional), Burgers",3.5,Boynton Beach,"['6545 Boynton Beach Blvd', 'Boynton Beach, FL 33437']",N,0.0,,33437,Y,1,114,$$,"Health Score:Pass,Free for Kids:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Fri, Sat,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,0,1,FL,Boynton Beach_FL,49.0,65.0,3.122448979591837,3.6,30,-8922018.703552624,3064729.215977658,4,0,1
4402,26.563440000000003,-81.98868,Duffy's Sports Grill,Y,N,244.0,https://www.yelp.com/biz/duffys-sports-grill-cape-coral?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,_VCmpQGyaJSC24Ok9KvF7A,12392056771.0,"Sports Bars, American (Traditional), Burgers",3.5,Cape Coral,"['627 Cape Coral Pkwy W', 'Cape Coral, FL 33914']",N,0.0,,33914,Y,1,162,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Sat, Sun,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Drive-Thru:No,Caters:No,Has Pool Table:No",4,1,0,1,FL,Cape Coral_FL,106.0,92.0,3.867924528301887,3.391304347826087,30,-9126938.108412653,3069034.4222132857,4,0,1
4404,26.322814985741,-80.0914721811518,Duffy's Sports Grill,Y,N,205.0,https://www.yelp.com/biz/duffys-sports-grill-deerfield-beach-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,iPcFLXrJoPdfGbyYDNHRHQ,19544298820.0,"Sports Bars, Burgers, American (Traditional)",3.5,Deerfield Beach,"['401 N Federal Hwy', 'Deerfield Beach, FL 33441']",N,0.0,,33441,Y,1,302,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Thu, Fri,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,FL,Deerfield Beach_FL,51.0,79.0,3.0980392156862746,4.1265822784810124,30,-8915741.900089454,3039118.2094866335,4,0,1
4405,26.440329192148,-80.0715708656963,Duffy's Sports Grill,Y,N,250.0,https://www.yelp.com/biz/duffys-sports-grill-delray-beach-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,Ck2okgaEEAdY8zqKIuAi9g,15612763332.0,"American (Traditional), Sports Bars",3.5,Delray Beach,"['1750 S Federal Hwy', 'Delray Beach, FL 33483']",N,0.0,,33483,Y,1,304,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,0,1,FL,Delray Beach_FL,49.0,90.0,3.346938775510204,3.8222222222222224,30,-8913526.495786833,3053720.605091624,6,0,1
4406,26.435985,-81.768938,Duffy's Sports Grill,Y,N,172.0,https://www.yelp.com/biz/duffys-sports-grill-estero?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,iUDk5psg1yvANfDRvXrrng,12393010944.0,"Sports Bars, American (Traditional), Burgers",3.5,Estero,"['21253 Stoneybrook Golf Blvd', 'Estero, FL 33928']",N,0.0,,33928,Y,1,375,$$,"Health Score:Pass,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Fri, Sat,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,FL,Estero_FL,76.0,52.0,3.289473684210526,3.865384615384616,30,-9102476.540866757,3053180.528126927,4,0,1
4412,26.845898,-80.059671,Duffy's Sports Grill,Y,N,120.0,https://www.yelp.com/biz/duffys-sports-grill-north-palm-beach-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,aexqWlqR5nrwPQzIWiOySA,15617212650.0,"American (Traditional), Sports Bars, Burgers",3.5,North Palm Beach,"['11588 Us Hwy 1', 'North Palm Beach, FL 33408']",N,0.0,,33408,Y,1,901,$$,"Health Score:Pass,Happy Hour Specials:Yes,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Tue, Sun,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,FL,North Palm Beach_FL,31.0,36.0,3.548387096774193,3.333333333333333,30,-8912201.80879701,3104231.897695073,10,0,1
4416,27.315245,-80.408827,Duffy's Sports Grill,Y,N,153.0,https://www.yelp.com/biz/duffys-sports-grill-port-st-lucie-3?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,Ixg4uKB9_9BmD4tFTb32Hg,17729243565.0,"American (Traditional), Burgers, Sports Bars",3.0,Port St. Lucie,"['1608 NW Courtyard Cir', 'Port St. Lucie, FL 34986']",N,0.0,,34986,Y,1,1016,$$,"Health Score:Pass,Vegan Options:Yes,Curbside Pickup:Yes,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Drive-Thru:No,Caters:Yes,Has Pool Table:No",4,0,1,1,FL,Port St. Lucie_FL,53.0,49.0,3.207547169811321,3.204081632653061,30,-8951069.676924428,3162912.9565396807,6,0,1
4417,27.198851,-80.25301,Duffy's Sports Grill,Y,N,195.0,https://www.yelp.com/biz/duffys-sports-grill-stuart-7?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,v62YywgpHNjSFDV9HVgUbg,17722214899.0,"Sports Bars, American (Traditional), Burgers",3.5,Stuart,"['1 SW Osceola St', 'Stuart, FL 34994']",N,0.0,,34994,Y,1,1234,$$,"Health Score:Pass,Happy Hour Specials:Yes,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Street, Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Sat, Sun,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:Yes,Waiter Service:Yes,Drive-Thru:No,Caters:Yes,Has Pool Table:No",4,0,0,1,FL,Stuart_FL,40.0,89.0,3.625,3.606741573033708,30,-8933724.207827492,3148337.5961221717,4,0,1
4421,26.0959345336433,-80.37969771700091,Duffy's Sports Grill,Y,N,246.0,https://www.yelp.com/biz/duffys-sports-grill-weston-4?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,JcODecFteqbCai21h2Ezww,19543892552.0,"Sports Bars, Burgers, American (Traditional)",3.5,Weston,"['1800 Bell Tower Ln', 'Weston, FL 33326']",N,0.0,,33326,Y,1,1387,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat, Sun,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,FL,Weston_FL,73.0,73.0,3.602739726027397,3.232876712328767,30,-8947827.019973796,3010967.7060608896,8,0,1
4423,39.594556801059,-104.805254881498,Famous Dave's,Y,N,187.0,https://www.yelp.com/biz/famous-daves-bar-b-que-aurora?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,HsZKVPLV7CN7IFvCo6bpEA,13033966227.0,"Barbeque, Comfort Food, American (Traditional)",3.5,Aurora,"['15725 E Briarwood Cir', 'Aurora, CO 80016']",N,0.0,,80016,Y,1,51,$$,"Health Score:83 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Caters:Yes",4,0,1,1,CO,Aurora_CO,33.0,32.0,3.696969696969697,3.34375,30,-11666867.605867606,4807198.1208194,5,0,1
4426,39.7677085346,-104.900040966578,Famous Dave's,Y,N,224.0,https://www.yelp.com/biz/famous-daves-bar-b-que-denver-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,C__hBCDJgRa6tzD2If7tNg,13033993100.0,"Barbeque, Comfort Food, American (Traditional)",3.5,Denver,"['7557 E 36th Ave', 'Denver, CO 80238']",N,0.0,,80238,Y,1,307,$$,"Health Score:88 out of 100,Kids Activities Nearby:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Caters:Yes",4,0,1,1,CO,Denver_CO,43.0,56.0,3.488372093023256,3.1607142857142856,30,-11677419.144593,4832243.512387227,10,0,1
4430,33.3093821853864,-111.742198850157,Famous Dave's,Y,N,244.0,https://www.yelp.com/biz/famous-daves-bar-b-que-gilbert?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,oPkaBoX_0hVIBV_VXp7nlA,14807222781.0,"Barbeque, Comfort Food, American (Traditional)",3.5,Gilbert,"['2206 E Williams Field Rd', 'Ste 101', 'Gilbert, AZ 85296']",N,0.0,,85296,Y,1,473,$$,"Health Score:98 out of 100,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:Yes",3,0,1,0,AZ,Gilbert_AZ,46.0,79.0,3.5,3.59493670886076,30,-12439084.676120196,3936441.6436034576,9,0,1
4437,40.67033,-74.35921,Famous Dave's,Y,N,175.0,https://www.yelp.com/biz/famous-daves-mountainside-3?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,UVzFKvMNLlQWDWzyti0JkA,19082325619.0,"Barbeque, Comfort Food, American (Traditional)",3.0,Mountainside,"['1443 US-22', 'Mountainside, NJ 07092']",N,0.0,,7092,Y,1,831,$$,"Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:Yes",3,1,1,1,NJ,Mountainside_NJ,40.0,32.0,2.775,3.03125,30,-8277629.392990097,4963836.351056978,3,0,1
4438,36.2406450132306,-115.113831313474,Famous Dave's,Y,N,262.0,https://www.yelp.com/biz/famous-daves-bar-b-que-las-vegas-6?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,KTjfQxsQDKWP0dWXBCyXuA,17023998000.0,"Barbeque, Comfort Food, American (Traditional)",3.5,Las Vegas,"['2630 E Craig Rd', 'Las Vegas, NV 89030']",N,0.0,,89030,Y,1,669,$$,"Contactless Delivery:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Changing Tables:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",3,1,1,1,NV,Las Vegas_NV,55.0,57.0,3.290909090909091,3.5964912280701755,30,-12814413.085078714,4333784.476930319,10,0,1
4439,38.8824773,-77.2988008,Famous Dave's,Y,N,154.0,https://www.yelp.com/biz/famous-daves-bar-b-que-oakton-4?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,-aGqFBnumk5QgamhwMu-4g,17032813800.0,"Barbeque, American (Traditional), Salad",3.0,Oakton,"['2910 Chain Bridge Rd', 'Oakton, VA 22124']",N,0.0,,22124,Y,1,923,$$,"Health Score:83 out of 100,Contactless Delivery:Yes,Curbside Pickup:Yes,Vegetarian Options:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Accepts Cryptocurrency:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Offers Military Discount:Yes,Open to All:Yes",4,0,1,1,VA,Oakton_VA,33.0,36.0,3.090909090909091,2.7222222222222223,30,-8604863.143986687,4704851.407643052,7,0,1
4441,45.574051,-122.560533,Famous Dave's,Y,N,451.0,https://www.yelp.com/biz/famous-daves-bar-b-que-portland?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,ADp9DO9_5TWnDBfSXA5a2A,15034939000.0,"Barbeque, Comfort Food, American (Traditional)",3.5,Portland,"['9911 NE Cascades Pkwy', 'Portland, OR 97220']",N,0.0,,97220,Y,1,1018,$$,"Happy Hour Specials:Yes,Kids Menu:Yes,High Chairs:Yes,Vegetarian Options:Yes,Contactless Delivery:Yes,Vegan Options:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",4,0,1,1,OR,Portland_OR,111.0,114.0,3.5225225225225225,3.333333333333333,30,-13643376.124912202,5712351.370451232,9,0,1
4445,37.302196,-121.86380520000002,Famous Dave's,Y,N,1313.0,https://www.yelp.com/biz/famous-daves-bar-b-que-san-jose?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,I2x4Im0KIqm3LOlgf9zqdA,14082927444.0,"Barbeque, American (Traditional), Comfort Food",3.0,San Jose,"['61 Curtner Ave', 'San Jose, CA 95125']",N,0.0,,95125,Y,1,1120,$$,"Health Score:N/A,Kids Activities Nearby:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Accepts Cryptocurrency:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:Yes",4,0,1,1,CA,San Jose_CA,214.0,140.0,2.911214953271028,3.185714285714285,30,-13565816.740994684,4481313.13822498,7,0,1
4452,33.639813399999994,-112.3038385,Hurricane Grill & Wings,Y,N,181.0,https://www.yelp.com/biz/hurricane-grill-and-wings-surprise?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,dRyWHUijsNAcuhO6eyPUEQ,16235837300.0,"Burgers, Chicken Wings, American (Traditional)",3.5,Surprise,"['11340 W Bell Rd', 'Ste 104', 'Surprise, AZ 85378']",N,0.0,,85378,Y,1,1245,$$,"Health Score:94 out of 100,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes",4,0,1,1,AZ,Surprise_AZ,54.0,46.0,3.574074074074074,3.282608695652174,30,-12501606.115950031,3980539.6985712494,3,0,1
4453,28.363922268313,-81.6800525039435,Hurricane Grill & Wings,Y,N,142.0,https://www.yelp.com/biz/hurricane-grill-and-wings-clermont?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,5ZWWSntvD1xpGoTVvi8TLQ,13522420567.0,"Chicken Wings, American (Traditional), Burgers",3.0,Clermont,"['1203 Sunrise Plaza Dr', 'Clermont, FL 34714']",N,0.0,,34714,Y,1,228,$$,"Health Score:Pass,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Gender Neutral Restrooms:Yes",4,0,1,1,FL,Clermont_FL,52.0,44.0,3.25,3.2045454545454546,30,-9092581.85270684,3294934.0237716264,3,0,1
