,Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after,Match,x,y,n_neighbors,high_sub,high_rating
3186,33.48921,-82.07368000000002,Cheddar's Scratch Kitchen,Y,N,154.0,https://www.yelp.com/biz/cheddars-scratch-kitchen-augusta-3?adjust_creative=VYYjdIoJxdDF-KTyo6Onmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=VYYjdIoJxdDF-KTyo6Onmw,TfbT7tLvz6pYEfnzHczdaA,17067387831.0,"American (Traditional), Comfort Food",2.5,Augusta,"['3609 Walton Way Extension', 'Augusta, GA 30909']",N,0.0,,30909,Y,1,50,$$,"Health Score:A,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,0,1,GA,Augusta_GA,41.0,56.0,2.5853658536585367,2.571428571428572,14,-9136400.265130084,3960419.897406561,6,0,0
3194,33.1291563640143,-96.6518890391631,Cheddar's Scratch Kitchen,Y,N,273.0,https://www.yelp.com/biz/cheddars-scratch-kitchen-allen-2?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,exDO9NLr2WrKqWRVEMLjhQ,19726782914.0,"American (Traditional), Comfort Food",2.5,Allen,"['190 E. Stacy Rd.', 'Bldg 900', 'Allen, TX 75002']",N,0.0,,75002,Y,1,15,$$,"Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,0,1,TX,Allen_TX,68.0,73.0,2.897058823529412,2.506849315068493,14,-10759239.072047614,3912459.885377528,8,0,0
3199,33.0721597166749,-96.8711568528647,Cheddar's Scratch Kitchen,Y,N,296.0,https://www.yelp.com/biz/cheddars-scratch-kitchen-the-colony-4?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,XESZXIki2HnJ9BFw9FD2xw,12144946250.0,"American (Traditional), Comfort Food",2.5,The Colony,"['5450 Nebraska Furniture Way', 'The Colony, TX 75056']",N,0.0,,75056,Y,1,1267,$$,"Kids Menu:Yes,Vegan Options:Yes,Curbside Pickup:Yes,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,1,1,1,TX,The Colony_TX,137.0,104.0,2.576642335766423,2.576923076923077,14,-10783647.853416232,3904885.8803790077,8,0,0
3201,30.219885313161303,-97.8385018749288,Cheddar's Scratch Kitchen,Y,N,236.0,https://www.yelp.com/biz/cheddars-scratch-kitchen-austin-4?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,RCmqDtxfl0poR8UnFORWyg,15128999727.0,"American (Traditional), Comfort Food",2.5,Austin,"['4301 W. William Cannon Dr.', 'Bldg D', 'Austin, TX 78749']",N,0.0,,78749,Y,1,54,$$,"Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,1,1,TX,Austin_TX,50.0,53.0,2.38,2.7735849056603774,14,-10891332.208693815,3531845.4788387,2,0,0
3204,35.435857,-97.393307,Cheddar's Scratch Kitchen,Y,N,137.0,https://www.yelp.com/biz/cheddars-scratch-kitchen-midwest-city-2?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,4P9keaaiY60sCXq_AsTohQ,14057412188.0,"American (Traditional), Comfort Food",2.5,Midwest City,"['7405 S.E. 29th Street', 'Midwest City, OK 73110']",N,0.0,,73110,Y,1,788,$$,"Health Score:78 out of 100,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,1,1,OK,Midwest City_OK,43.0,37.0,3.0,2.45945945945946,14,-10841773.341912966,4223271.256734287,2,0,0
3206,38.6777697418822,-76.8743085326795,Cheddar's Scratch Kitchen,Y,N,531.0,https://www.yelp.com/biz/cheddars-scratch-kitchen-brandywine-2?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,3cpPaA2uIo84YW-LQLU1mQ,13017827277.0,"Comfort Food, American (Traditional)",2.5,Brandywine,"['15804 Crain Highway', 'Brandywine, MD 20613']",N,0.0,,20613,Y,1,118,$$,"High Chairs:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,0,1,MD,Brandywine_MD,143.0,156.0,2.8181818181818183,2.3846153846153846,14,-8557608.880942889,4675619.396649458,6,0,0
3262,38.949145615335,-76.737864198165,Smokey Bones Bar & Fire Grill,Y,N,304.0,https://www.yelp.com/biz/smokey-bones-bar-and-fire-grill-bowie?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,1RldCjUuq5L1c2wApfMNYw,13018096755.0,"Barbeque, American (Traditional), Chicken Wings",2.5,Bowie,"['15209 Major Lansdale Blvd', 'Bowie, MD 20715']",N,0.0,,20715,Y,1,113,$$,"Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Dinner, Late Night,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",4,0,1,1,MD,Bowie_MD,78.0,89.0,2.0641025641025643,2.8876404494382024,17,-8542419.967103107,4714389.7339494685,6,0,0
3264,36.0412255143173,-79.8460974236083,Smokey Bones Bar & Fire Grill,Y,N,161.0,https://www.yelp.com/biz/smokey-bones-bar-and-fire-grill-greensboro?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,iijLk6HHtdaf-8TbmjAGpg,13363158755.0,"Barbeque, American (Traditional), Chicken Wings",2.5,Greensboro,"['3302 W Gate City Blvd', 'Greensboro, NC 27407']",N,0.0,,27407,Y,1,499,$$,"Health Score:A,Happy Hour Specials:Yes,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",4,1,1,1,NC,Greensboro_NC,36.0,50.0,2.0,2.34,17,-8888426.907026188,4306295.422947679,3,0,0
3269,40.2362459391968,-75.24482755737259,Smokey Bones Bar & Fire Grill,Y,N,195.0,https://www.yelp.com/biz/smokey-bones-bar-and-fire-grill-north-wales?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,i9rqSiwl3EAXWU9XA1YyOw,12674364630.0,"American (Traditional), Barbeque, Chicken Wings",2.5,North Wales,"['252 Montgomery Mall', 'North Wales, PA 19454']",N,0.0,,19454,Y,1,906,$$,"Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes",4,1,1,1,PA,North Wales_PA,119.0,58.0,2.73109243697479,2.4655172413793105,17,-8376215.888514396,4900332.519708393,3,0,0
3279,32.267232,-90.143005,Logan's Roadhouse,Y,N,102.0,https://www.yelp.com/biz/logans-roadhouse-pearl-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,rDeMoqWdxmI7bm5LCnz4-g,16019395174.0,"Steakhouses, Barbeque, American (Traditional)",2.0,Pearl,"['431 Riverwind Dr', 'Pearl, MS 39208']",N,0.0,,39208,Y,1,978,$$,"Health Score:B,Dine-in:Yes,High Chairs:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:No",3,0,1,1,MS,Pearl_MS,38.0,33.0,1.973684210526316,1.606060606060606,17,-10034673.415175514,3798440.323824805,3,0,0
3281,32.596385999999995,-96.821637,Logan's Roadhouse,Y,N,116.0,https://www.yelp.com/biz/logans-roadhouse-lancaster?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,TrO-XxUUZNfbiEs3tC9TAA,19722743400.0,"American (Traditional), Barbeque, Steakhouses",1.5,Lancaster,"['700 North I-35 E', 'Lancaster, TX 75146']",N,0.0,,75146,Y,1,662,$$,"Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dessert,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:Yes",3,0,0,0,TX,Lancaster_TX,34.0,57.0,1.8529411764705883,1.5087719298245614,17,-10778135.328611175,3841852.6822418296,3,0,0
3282,32.80642,-97.424685,Logan's Roadhouse,Y,N,93.0,https://www.yelp.com/biz/logans-roadhouse-fort-worth-3?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,5JaGsF3KkJGOZDmjEPpb8w,18172370405.0,"Steakhouses, Barbeque, American (Traditional)",2.5,Fort Worth,"['5912 Quebec St', 'Fort Worth, TX 76135']",N,0.0,,76135,Y,1,428,$$,"Health Score:PASS,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,1,1,TX,Fort Worth_TX,31.0,33.0,2.032258064516129,2.515151515151515,17,-10845266.324895076,3869637.5542642404,3,0,0
3284,30.526718,-97.813389,Logan's Roadhouse,Y,N,205.0,https://www.yelp.com/biz/logans-roadhouse-cedar-park-3?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,kLFGKBiRYMwheC8IN1wfLg,15122598500.0,"American (Traditional), Steakhouses, Barbeque",2.5,Cedar Park,"['1345 Whitestone Blvd', 'Cedar Park, TX 78613']",N,0.0,,78613,Y,1,177,$$,"Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,1,1,TX,Cedar Park_TX,46.0,46.0,2.217391304347826,2.130434782608696,17,-10888536.656244386,3571435.8029061267,10,0,0
3286,38.78982,-77.51595999999998,Logan's Roadhouse,Y,N,207.0,https://www.yelp.com/biz/logans-roadhouse-manassas-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,Pmxea715LqjLrOsFurQjAQ,17033690244.0,"Steakhouses, American (Traditional), Barbeque",2.5,Manassas,"['7731 Donegan Dr', 'Manassas, VA 20110']",N,0.0,,20110,Y,1,734,$$,"Health Score:95 out of 100,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:No",3,1,1,1,VA,Manassas_VA,59.0,54.0,2.2033898305084745,2.7777777777777777,17,-8629037.19555176,4691609.651884857,4,0,0
3308,41.6064549,-87.793711,Famous Dave's,Y,N,122.0,https://www.yelp.com/biz/famous-daves-bar-b-que-orland-park-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,JVqI5fOg7wf2y1YdSFRGDA,17085327850.0,Barbeque,2.5,Orland Park,"['15657 Harlem Ave', 'Orland Park, IL 60462']",N,0.0,,60462,Y,1,944,$$,"Contactless Delivery:Yes,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Accepts Cryptocurrency:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Open to All:Yes",4,0,1,1,IL,Orland Park_IL,31.0,32.0,2.6129032258064515,2.84375,17,-9773151.203371821,5102209.382210287,1,0,0
3335,29.73589,-95.54033,Pappasito's,Y,N,173.0,https://www.yelp.com/biz/pappas-bar-b-q-houston-9?adjust_creative=VYYjdIoJxdDF-KTyo6Onmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=VYYjdIoJxdDF-KTyo6Onmw,AzlWoB5S431xYQVY9REmSA,17137800081.0,Barbeque,2.5,Houston,"['9797 Westheimer Rd', 'Houston, TX 77042']",N,0.0,,77042,Y,1,566,$$,"Health Score:92 out of 100,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Beer &amp; Wine Only,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:Yes",3,0,0,1,TX,Houston_TX,34.0,52.0,2.147058823529412,2.8076923076923075,17,-10635500.885821318,3469645.940640649,10,0,0
3487,32.826981,-97.204053,Logan's Roadhouse,Y,N,166.0,https://www.yelp.com/biz/logans-roadhouse-hurst-2?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,xKg6XBFYu4huOg6rn8dukQ,18175900261.0,"Steakhouses, Barbeque, American (Traditional)",2.5,Hurst,"['948 North East Loop 820', 'Hurst, TX 76053']",N,0.0,,76053,Y,1,577,$$,"Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:No",3,1,1,1,TX,Hurst_TX,60.0,51.0,2.2333333333333334,2.0,17,-10820705.683002377,3872361.0388624407,5,0,0
3488,36.857401,-76.20908399999998,Logan's Roadhouse,Y,N,154.0,https://www.yelp.com/biz/logans-roadhouse-norfolk-3?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,k2rjzPWPZN2arMFBYoiD_w,17574616869.0,"Steakhouses, Barbeque, American (Traditional)",2.0,Norfolk,"['1020 N Military Hwy', 'Norfolk, VA 23502']",N,0.0,,23502,Y,1,882,$$,"Health Score:100 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:No",3,0,1,1,VA,Norfolk_VA,46.0,46.0,2.0869565217391304,2.239130434782609,17,-8483556.42470181,4419248.920656077,3,0,0
3490,30.083603000000004,-97.823166,Logan's Roadhouse,Y,N,157.0,https://www.yelp.com/biz/logans-roadhouse-buda-4?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,HzotLQtwuolkhU8pOGdqjA,15122955668.0,"American (Traditional), Barbeque, Steakhouses",2.5,Buda,"['419 Old San Antonio Rd', 'Buda, TX 78610']",N,0.0,,78610,Y,1,137,$$,"Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:No",3,1,1,1,TX,Buda_TX,41.0,51.0,2.292682926829268,2.196078431372549,17,-10889625.026905872,3514300.7625860046,3,0,0
3496,41.5045238365397,-87.7386859059334,Bar Louie,Y,N,135.0,https://www.yelp.com/biz/bar-louie-matteson-matteson?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,ntCmaperSUyoALfrq188pg,17088980124.0,"American (New), Bars, Gastropubs",2.0,Matteson,"['500 Holiday Plaza Dr', 'Matteson, IL 60443']",N,0.0,,60443,Y,1,754,$$,"Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:No,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Average,Alcohol:Full Bar,Best Nights:Sat,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:Yes,Has Pool Table:No",2,0,1,1,IL,Matteson_IL,39.0,36.0,1.9230769230769231,1.8888888888888888,19,-9767025.837919474,5087046.0638993075,3,0,0
3497,41.8887249,-87.803774,Bar Louie,Y,N,282.0,https://www.yelp.com/biz/bar-louie-downtown-oak-park-oak-park?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,C9KJwU_Dy-KUb62RatF5qg,17087253300.0,"Bars, American (New), Gastropubs",2.5,Oak Park,"['1122 Lake St', 'Oak Park, IL 60301']",N,0.0,,60301,Y,1,919,$$,"Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Street,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Best Nights:Mon, Tue, Wed,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Caters:No,Has Pool Table:No",3,1,0,1,IL,Oak Park_IL,95.0,54.0,3.3263157894736843,2.388888888888889,19,-9774271.411407674,5144325.520294849,7,0,0
3540,26.641877621737297,-81.875151693821,Joe's Crab Shack,Y,N,150.0,https://www.yelp.com/biz/joes-crab-shack-fort-myers?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,Q3ksVRZ7ccQywMfjS0n6yg,12393321881.0,"Seafood, American (Traditional), Gluten-Free",2.5,Fort Myers,"['2024 W 1st St', 'Fort Myers, FL 33901']",N,0.0,,33901,Y,1,425,$$,"Health Score:Pass,Contactless Delivery:No,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No",4,1,1,1,FL,Fort Myers_FL,36.0,50.0,2.75,2.56,22,-9114300.195178185,3078799.896327207,3,0,0
3556,42.4272588,-71.0136885,Uno Pizzeria & Grill,Y,N,141.0,https://www.yelp.com/biz/uno-pizzeria-and-grill-revere?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,JhQ8KVpLpESqaQajOXIrQQ,17812892330.0,"Pizza, American (Traditional), Gluten-Free",2.5,Revere,"['339 Squire Rd', 'Revere, MA 02151']",N,0.0,,2151,Y,1,1049,$$,"Happy Hour Specials:Yes,Vegan Options:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Dinner,Parking:Garage, Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,1,1,1,MA,Revere_MA,35.0,35.0,2.657142857142857,2.3714285714285714,22,-7905207.643172148,5225197.169502398,3,0,0
